episode_id,source,modality,prompt_condition,condition,model,hmm_group_true,hmm_group_scored_by,length,mean_loglik_per_step
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_7b__chart_only,10,-1.4316190624690663
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_7b__simulation_only,10,-1.2786475934498238
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen35_4b__text_only,10,-3.1121643821796643
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen35_9b__text_only,10,-1.5937265173235182
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,human,6,-2.1938466553876617
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__chart_only,6,-1.7296324619040673
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__simulation_only,6,-1.2158084730823673
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__chart_only,6,-1.9607196672046934
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__simulation_only,6,-1.4476102885266178
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_4b__text_only,6,-1.106443134927234
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_9b__text_only,6,-1.2747912242393264
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run09,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,human,15,-1.6580280304964532
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run09,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_3b__chart_only,15,-2.6914652643001324
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run09,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_3b__simulation_only,15,-3.5278047926226406
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run09,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_7b__chart_only,15,-1.3848778376692357
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run09,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_7b__simulation_only,15,-1.2460163770363217
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run09,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen35_4b__text_only,15,-3.1563053766643865
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run09,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen35_9b__text_only,15,-2.925786318114583
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run05,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,human,5,-1.6099408876989443
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run05,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__chart_only,5,-0.891259184707403
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run05,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__simulation_only,5,-0.7480816580847776
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run05,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__chart_only,5,-1.1431978726439516
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run05,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__simulation_only,5,-0.7587478309086775
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run05,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_4b__text_only,5,-3.5030168248308504
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run05,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_9b__text_only,5,-1.2119575399242954
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,human,47,-1.3483335714580118
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__chart_only,47,-0.8571988098989402
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__simulation_only,47,-0.7052287978200715
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__chart_only,47,-1.2267405800808913
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__simulation_only,47,-1.0982983482969428
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_4b__text_only,47,-1.9245243393171207
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_9b__text_only,47,-1.729785525066654
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,human,23,-1.6859766613851277
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__chart_only,23,-1.496974680815708
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__simulation_only,23,-1.175248300680059
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__chart_only,23,-1.3892116232659162
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__simulation_only,23,-1.5202405618164432
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_4b__text_only,23,-2.130691722585945
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_9b__text_only,23,-2.602474922816444
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,human,6,-2.319419427398073
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_3b__chart_only,6,-2.213701567433996
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_3b__simulation_only,6,-3.6521201803180054
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_7b__chart_only,6,-1.937189556241144
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_7b__simulation_only,6,-1.682353791792487
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen35_4b__text_only,6,-3.7400407989169455
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run01,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen35_9b__text_only,6,-2.385213962344563
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run02,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,human,10,-1.9104436907076436
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run02,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_3b__chart_only,10,-1.5119063995644342
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run02,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_3b__simulation_only,10,-1.2307360307849162
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run02,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_7b__chart_only,10,-1.5772765256900463
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run02,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_7b__simulation_only,10,-1.2306962561154162
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run02,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen35_4b__text_only,10,-1.5812809962864947
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run02,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen35_9b__text_only,10,-1.2250949606065136
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run08,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,human,25,-0.9882496402621815
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run08,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__chart_only,25,-0.8985173985016472
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run08,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__simulation_only,25,-0.7724463891920077
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run08,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__chart_only,25,-1.3191510693589554
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run08,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__simulation_only,25,-1.0000746447175073
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run08,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_4b__text_only,25,-1.7901469366107159
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run08,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_9b__text_only,25,-1.1624683806328098
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run04,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,human,6,-1.4777178863586073
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run04,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__chart_only,6,-0.8024063344803607
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run04,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_3b__simulation_only,6,-0.6457644078706952
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run04,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__chart_only,6,-1.0947226689332605
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run04,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen25_vl_7b__simulation_only,6,-0.6977247461222066
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run04,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_4b__text_only,6,-3.132714717406021
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_3b__run04,model,simulation_only,normal,simulation_only_normal,qwen25_vl_3b,qwen25_vl_3b__simulation_only,qwen35_9b__text_only,6,-1.1836851508724575
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,human,44,-1.626423094199309
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_3b__chart_only,44,-2.2692637985410458
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_3b__simulation_only,44,-2.2988163637660977
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_7b__chart_only,44,-2.0864168673730847
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen25_vl_7b__simulation_only,44,-1.3261873735563474
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen35_4b__text_only,44,-1.6446168981661726
model__scientific-exploration-increase-student-simulation-simulation-normal__simulation_only__normal__beers_wavelength__qwen25_vl_7b__run07,model,simulation_only,normal,simulation_only_normal,qwen25_vl_7b,qwen25_vl_7b__simulation_only,qwen35_9b__text_only,44,-1.8591831209784118
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run04,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,human,14,-2.8121993381155734
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run04,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen25_vl_3b__chart_only,14,-2.4399778999044215
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run04,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen25_vl_3b__simulation_only,14,-2.9187210378017427
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run04,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen25_vl_7b__chart_only,14,-1.9846494836529678
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run04,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen25_vl_7b__simulation_only,14,-2.8994753564303406
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run04,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen35_4b__text_only,14,-3.2074641585774395
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run04,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen35_9b__text_only,14,-4.552571491430414
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,human,5,-1.6099408876989443
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_3b__chart_only,5,-0.891259184707403
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_3b__simulation_only,5,-0.7480816580847776
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_7b__chart_only,5,-1.1431978726439516
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_7b__simulation_only,5,-0.7587478309086775
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen35_4b__text_only,5,-3.5030168248308504
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run00,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen35_9b__text_only,5,-1.2119575399242954
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,human,5,-2.5613355930678208
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen25_vl_3b__chart_only,5,-2.5331787326204864
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen25_vl_3b__simulation_only,5,-4.321443149365765
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen25_vl_7b__chart_only,5,-2.0201309797353644
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen25_vl_7b__simulation_only,5,-4.141164714900749
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen35_4b__text_only,5,-1.204801540376726
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_7b__run06,model,chart_only,normal,chart_only_normal,qwen25_vl_7b,qwen25_vl_7b__chart_only,qwen35_9b__text_only,5,-1.557344614458733
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,human,4,-2.3316525906552945
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_3b__chart_only,4,-1.55140350903241
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_3b__simulation_only,4,-1.2800686621792527
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_7b__chart_only,4,-1.6769632862308708
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_7b__simulation_only,4,-1.5760841076831709
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen35_4b__text_only,4,-1.0024239717145638
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run01,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen35_9b__text_only,4,-4.199482525007205
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run03,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,human,34,-1.7371652522768135
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run03,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_3b__chart_only,34,-1.3992201857142945
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run03,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_3b__simulation_only,34,-2.289120343834525
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run03,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_7b__chart_only,34,-1.8745837334693647
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run03,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen25_vl_7b__simulation_only,34,-2.7715126175498837
model__scientific-exploration-increase-student-simulation-chart-normal__chart_only__normal__beers_wavelength__qwen25_vl_3b__run03,model,chart_only,normal,chart_only_normal,qwen25_vl_3b,qwen25_vl_3b__chart_only,qwen35_4b__text_only,34,-2.2488280112783294
