type,collection_name,version,aliases,full_name,created_at
episode_data,episode-kinematics_abstract_gemma3_4b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_gemma3_4b_10runs-02:latest,2026-05-05T14:48:45+00:00
episode_data,episode-kinematics_abstract_gemma3_4b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_gemma3_4b_10runs-03:latest,2026-05-05T14:49:08+00:00
episode_data,episode-kinematics_abstract_gemma3_4b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_gemma3_4b_10runs-04:latest,2026-05-05T14:49:24+00:00
episode_data,episode-kinematics_abstract_gemma3_4b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_gemma3_4b_10runs-05:latest,2026-05-05T14:49:43+00:00
episode_data,episode-kinematics_abstract_gemma3_4b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_gemma3_4b_10runs-06:latest,2026-05-05T14:50:00+00:00
episode_data,episode-kinematics_abstract_gemma3_4b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_gemma3_4b_10runs-07:latest,2026-05-05T14:50:20+00:00
episode_data,episode-kinematics_abstract_gemma3_4b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_gemma3_4b_10runs-08:latest,2026-05-05T14:50:43+00:00
episode_data,episode-kinematics_abstract_gemma3_4b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_gemma3_4b_10runs-09:latest,2026-05-05T14:51:01+00:00
episode_data,episode-kinematics_abstract_llama31_8b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_llama31_8b_10runs-00:latest,2026-05-05T14:32:13+00:00
episode_data,episode-kinematics_abstract_llama31_8b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_llama31_8b_10runs-01:latest,2026-05-05T14:33:35+00:00
episode_data,episode-kinematics_abstract_llama31_8b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_llama31_8b_10runs-02:latest,2026-05-05T14:34:16+00:00
episode_data,episode-kinematics_abstract_llama31_8b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_llama31_8b_10runs-03:latest,2026-05-05T14:34:44+00:00
episode_data,episode-kinematics_abstract_llama31_8b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_llama31_8b_10runs-04:latest,2026-05-05T14:35:20+00:00
episode_data,episode-kinematics_abstract_llama31_8b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_llama31_8b_10runs-05:latest,2026-05-05T14:35:37+00:00
episode_data,episode-kinematics_abstract_llama31_8b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_llama31_8b_10runs-06:latest,2026-05-05T14:37:29+00:00
episode_data,episode-kinematics_abstract_llama31_8b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_llama31_8b_10runs-07:latest,2026-05-05T14:37:46+00:00
episode_data,episode-kinematics_abstract_llama31_8b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_llama31_8b_10runs-08:latest,2026-05-05T14:39:33+00:00
episode_data,episode-kinematics_abstract_llama31_8b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_llama31_8b_10runs-09:latest,2026-05-05T14:41:00+00:00
episode_data,episode-kinematics_abstract_mistral_7b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_mistral_7b_10runs-00:latest,2026-05-05T14:42:45+00:00
episode_data,episode-kinematics_abstract_mistral_7b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_mistral_7b_10runs-01:latest,2026-05-05T14:43:25+00:00
episode_data,episode-kinematics_abstract_mistral_7b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_mistral_7b_10runs-02:latest,2026-05-05T14:43:47+00:00
episode_data,episode-kinematics_abstract_mistral_7b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_mistral_7b_10runs-03:latest,2026-05-05T14:43:57+00:00
episode_data,episode-kinematics_abstract_mistral_7b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_mistral_7b_10runs-04:latest,2026-05-05T14:44:19+00:00
episode_data,episode-kinematics_abstract_mistral_7b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_mistral_7b_10runs-05:latest,2026-05-05T14:44:46+00:00
episode_data,episode-kinematics_abstract_mistral_7b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_mistral_7b_10runs-06:latest,2026-05-05T14:45:07+00:00
episode_data,episode-kinematics_abstract_mistral_7b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_mistral_7b_10runs-07:latest,2026-05-05T14:45:18+00:00
episode_data,episode-kinematics_abstract_mistral_7b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_mistral_7b_10runs-08:latest,2026-05-05T14:45:47+00:00
episode_data,episode-kinematics_abstract_mistral_7b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_mistral_7b_10runs-09:latest,2026-05-05T14:46:01+00:00
episode_data,episode-kinematics_abstract_qwen25_3b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_3b_10runs-00:latest,2026-05-05T13:57:36+00:00
episode_data,episode-kinematics_abstract_qwen25_3b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_3b_10runs-01:latest,2026-05-05T13:57:48+00:00
episode_data,episode-kinematics_abstract_qwen25_3b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_3b_10runs-02:latest,2026-05-05T13:58:01+00:00
episode_data,episode-kinematics_abstract_qwen25_3b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_3b_10runs-03:latest,2026-05-05T13:58:16+00:00
episode_data,episode-kinematics_abstract_qwen25_3b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_3b_10runs-04:latest,2026-05-05T13:58:29+00:00
episode_data,episode-kinematics_abstract_qwen25_3b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_3b_10runs-05:latest,2026-05-05T13:58:39+00:00
episode_data,episode-kinematics_abstract_qwen25_3b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_3b_10runs-06:latest,2026-05-05T13:58:49+00:00
episode_data,episode-kinematics_abstract_qwen25_3b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_3b_10runs-07:latest,2026-05-05T13:59:06+00:00
episode_data,episode-kinematics_abstract_qwen25_3b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_3b_10runs-08:latest,2026-05-05T13:59:27+00:00
episode_data,episode-kinematics_abstract_qwen25_3b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_3b_10runs-09:latest,2026-05-05T13:59:34+00:00
episode_data,episode-kinematics_abstract_qwen25_7b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_7b_10runs-00:latest,2026-05-05T14:02:10+00:00
episode_data,episode-kinematics_abstract_qwen25_7b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_7b_10runs-01:latest,2026-05-05T14:02:20+00:00
episode_data,episode-kinematics_abstract_qwen25_7b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_7b_10runs-02:latest,2026-05-05T14:02:27+00:00
episode_data,episode-kinematics_abstract_qwen25_7b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_7b_10runs-03:latest,2026-05-05T14:02:43+00:00
episode_data,episode-kinematics_abstract_qwen25_7b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_7b_10runs-04:latest,2026-05-05T14:02:57+00:00
episode_data,episode-kinematics_abstract_qwen25_7b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_7b_10runs-05:latest,2026-05-05T14:03:05+00:00
episode_data,episode-kinematics_abstract_qwen25_7b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_7b_10runs-06:latest,2026-05-05T14:03:19+00:00
episode_data,episode-kinematics_abstract_qwen25_7b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_7b_10runs-07:latest,2026-05-05T14:03:31+00:00
episode_data,episode-kinematics_abstract_qwen25_7b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_7b_10runs-08:latest,2026-05-05T14:03:39+00:00
episode_data,episode-kinematics_abstract_qwen25_7b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen25_7b_10runs-09:latest,2026-05-05T14:03:51+00:00
episode_data,episode-kinematics_abstract_qwen35_4b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_4b_10runs-00:latest,2026-05-05T14:06:11+00:00
episode_data,episode-kinematics_abstract_qwen35_4b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_4b_10runs-01:latest,2026-05-05T14:07:23+00:00
episode_data,episode-kinematics_abstract_qwen35_4b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_4b_10runs-02:latest,2026-05-05T14:08:15+00:00
episode_data,episode-kinematics_abstract_qwen35_4b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_4b_10runs-03:latest,2026-05-05T14:09:03+00:00
episode_data,episode-kinematics_abstract_qwen35_4b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_4b_10runs-04:latest,2026-05-05T14:10:35+00:00
episode_data,episode-kinematics_abstract_qwen35_4b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_4b_10runs-05:latest,2026-05-05T14:11:28+00:00
episode_data,episode-kinematics_abstract_qwen35_4b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_4b_10runs-06:latest,2026-05-05T14:12:34+00:00
episode_data,episode-kinematics_abstract_qwen35_4b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_4b_10runs-07:latest,2026-05-05T14:13:11+00:00
episode_data,episode-kinematics_abstract_qwen35_4b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_4b_10runs-08:latest,2026-05-05T14:13:59+00:00
episode_data,episode-kinematics_abstract_qwen35_4b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_4b_10runs-09:latest,2026-05-05T14:14:37+00:00
episode_data,episode-kinematics_abstract_qwen35_9b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_9b_10runs-00:latest,2026-05-05T14:18:06+00:00
episode_data,episode-kinematics_abstract_qwen35_9b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_9b_10runs-01:latest,2026-05-05T14:19:32+00:00
episode_data,episode-kinematics_abstract_qwen35_9b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_9b_10runs-02:latest,2026-05-05T14:20:57+00:00
episode_data,episode-kinematics_abstract_qwen35_9b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_9b_10runs-03:latest,2026-05-05T14:22:58+00:00
episode_data,episode-kinematics_abstract_qwen35_9b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_9b_10runs-04:latest,2026-05-05T14:24:34+00:00
episode_data,episode-kinematics_abstract_qwen35_9b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_9b_10runs-05:latest,2026-05-05T14:25:28+00:00
episode_data,episode-kinematics_abstract_qwen35_9b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_9b_10runs-06:latest,2026-05-05T14:26:24+00:00
episode_data,episode-kinematics_abstract_qwen35_9b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_9b_10runs-07:latest,2026-05-05T14:27:34+00:00
episode_data,episode-kinematics_abstract_qwen35_9b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_9b_10runs-08:latest,2026-05-05T14:28:46+00:00
episode_data,episode-kinematics_abstract_qwen35_9b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_qwen35_9b_10runs-09:latest,2026-05-05T14:30:20+00:00
episode_data,episode-kinematics_concrete_gemma3_4b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_gemma3_4b_10runs-00:latest,2026-05-05T13:20:02+00:00
episode_data,episode-kinematics_concrete_gemma3_4b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_gemma3_4b_10runs-01:latest,2026-05-05T13:20:06+00:00
episode_data,episode-kinematics_concrete_gemma3_4b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_gemma3_4b_10runs-02:latest,2026-05-05T13:20:11+00:00
episode_data,episode-kinematics_concrete_gemma3_4b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_gemma3_4b_10runs-03:latest,2026-05-05T13:20:30+00:00
episode_data,episode-kinematics_concrete_gemma3_4b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_gemma3_4b_10runs-04:latest,2026-05-05T13:20:52+00:00
episode_data,episode-kinematics_concrete_gemma3_4b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_gemma3_4b_10runs-05:latest,2026-05-05T13:20:58+00:00
episode_data,episode-kinematics_concrete_gemma3_4b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_gemma3_4b_10runs-06:latest,2026-05-05T13:21:12+00:00
episode_data,episode-kinematics_concrete_gemma3_4b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_gemma3_4b_10runs-07:latest,2026-05-05T13:21:16+00:00
episode_data,episode-kinematics_concrete_gemma3_4b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_gemma3_4b_10runs-08:latest,2026-05-05T13:21:21+00:00
episode_data,episode-kinematics_concrete_gemma3_4b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_gemma3_4b_10runs-09:latest,2026-05-05T13:21:26+00:00
episode_data,episode-kinematics_concrete_llama31_8b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_llama31_8b_10runs-00:latest,2026-05-05T13:10:51+00:00
episode_data,episode-kinematics_concrete_llama31_8b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_llama31_8b_10runs-01:latest,2026-05-05T13:11:23+00:00
episode_data,episode-kinematics_concrete_llama31_8b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_llama31_8b_10runs-02:latest,2026-05-05T13:12:05+00:00
episode_data,episode-kinematics_concrete_llama31_8b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_llama31_8b_10runs-03:latest,2026-05-05T13:12:26+00:00
episode_data,episode-kinematics_concrete_llama31_8b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_llama31_8b_10runs-04:latest,2026-05-05T13:12:42+00:00
episode_data,episode-kinematics_concrete_llama31_8b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_llama31_8b_10runs-05:latest,2026-05-05T13:13:37+00:00
episode_data,episode-kinematics_concrete_llama31_8b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_llama31_8b_10runs-06:latest,2026-05-05T13:13:58+00:00
episode_data,episode-kinematics_concrete_llama31_8b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_llama31_8b_10runs-07:latest,2026-05-05T13:14:17+00:00
episode_data,episode-kinematics_concrete_llama31_8b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_llama31_8b_10runs-08:latest,2026-05-05T13:14:42+00:00
episode_data,episode-kinematics_concrete_llama31_8b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_llama31_8b_10runs-09:latest,2026-05-05T13:14:59+00:00
episode_data,episode-kinematics_concrete_mistral_7b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_mistral_7b_10runs-00:latest,2026-05-05T13:16:22+00:00
episode_data,episode-kinematics_concrete_mistral_7b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_mistral_7b_10runs-01:latest,2026-05-05T13:16:47+00:00
episode_data,episode-kinematics_concrete_mistral_7b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_mistral_7b_10runs-02:latest,2026-05-05T13:17:11+00:00
episode_data,episode-kinematics_concrete_mistral_7b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_mistral_7b_10runs-03:latest,2026-05-05T13:17:18+00:00
episode_data,episode-kinematics_concrete_mistral_7b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_mistral_7b_10runs-04:latest,2026-05-05T13:17:25+00:00
episode_data,episode-kinematics_concrete_mistral_7b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_mistral_7b_10runs-05:latest,2026-05-05T13:17:37+00:00
episode_data,episode-kinematics_concrete_mistral_7b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_mistral_7b_10runs-06:latest,2026-05-05T13:17:48+00:00
episode_data,episode-kinematics_concrete_mistral_7b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_mistral_7b_10runs-07:latest,2026-05-05T13:18:12+00:00
episode_data,episode-kinematics_concrete_mistral_7b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_mistral_7b_10runs-08:latest,2026-05-05T13:18:27+00:00
episode_data,episode-kinematics_concrete_mistral_7b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_mistral_7b_10runs-09:latest,2026-05-05T13:18:54+00:00
episode_data,episode-kinematics_concrete_qwen25_3b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_3b_10runs-00:latest,2026-05-05T12:50:43+00:00
episode_data,episode-kinematics_concrete_qwen25_3b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_3b_10runs-01:latest,2026-05-05T12:50:46+00:00
episode_data,episode-kinematics_concrete_qwen25_3b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_3b_10runs-02:latest,2026-05-05T12:50:50+00:00
episode_data,episode-kinematics_concrete_qwen25_3b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_3b_10runs-03:latest,2026-05-05T12:50:53+00:00
episode_data,episode-kinematics_concrete_qwen25_3b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_3b_10runs-04:latest,2026-05-05T12:50:56+00:00
episode_data,episode-kinematics_concrete_qwen25_3b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_3b_10runs-05:latest,2026-05-05T12:51:03+00:00
episode_data,episode-kinematics_concrete_qwen25_3b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_3b_10runs-06:latest,2026-05-05T12:51:06+00:00
episode_data,episode-kinematics_concrete_qwen25_3b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_3b_10runs-07:latest,2026-05-05T12:51:15+00:00
episode_data,episode-kinematics_concrete_qwen25_3b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_3b_10runs-08:latest,2026-05-05T12:51:30+00:00
episode_data,episode-kinematics_concrete_qwen25_3b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_3b_10runs-09:latest,2026-05-05T12:51:38+00:00
episode_data,episode-kinematics_concrete_qwen25_7b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_7b_10runs-00:latest,2026-05-05T12:53:14+00:00
episode_data,episode-kinematics_concrete_qwen25_7b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_7b_10runs-01:latest,2026-05-05T12:53:30+00:00
episode_data,episode-kinematics_concrete_qwen25_7b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_7b_10runs-02:latest,2026-05-05T12:53:41+00:00
episode_data,episode-kinematics_concrete_qwen25_7b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_7b_10runs-03:latest,2026-05-05T12:53:44+00:00
episode_data,episode-kinematics_concrete_qwen25_7b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_7b_10runs-04:latest,2026-05-05T12:53:47+00:00
episode_data,episode-kinematics_concrete_qwen25_7b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_7b_10runs-05:latest,2026-05-05T12:53:58+00:00
episode_data,episode-kinematics_concrete_qwen25_7b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_7b_10runs-06:latest,2026-05-05T12:54:03+00:00
episode_data,episode-kinematics_concrete_qwen25_7b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_7b_10runs-07:latest,2026-05-05T12:54:09+00:00
episode_data,episode-kinematics_concrete_qwen25_7b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_7b_10runs-08:latest,2026-05-05T12:54:12+00:00
episode_data,episode-kinematics_concrete_qwen25_7b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen25_7b_10runs-09:latest,2026-05-05T12:54:18+00:00
episode_data,episode-kinematics_concrete_qwen35_4b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_4b_10runs-00:latest,2026-05-05T12:56:21+00:00
episode_data,episode-kinematics_concrete_qwen35_4b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_4b_10runs-01:latest,2026-05-05T12:56:40+00:00
episode_data,episode-kinematics_concrete_qwen35_4b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_4b_10runs-02:latest,2026-05-05T12:57:18+00:00
episode_data,episode-kinematics_concrete_qwen35_4b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_4b_10runs-03:latest,2026-05-05T12:57:45+00:00
episode_data,episode-kinematics_concrete_qwen35_4b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_4b_10runs-04:latest,2026-05-05T12:58:05+00:00
episode_data,episode-kinematics_concrete_qwen35_4b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_4b_10runs-05:latest,2026-05-05T12:58:46+00:00
episode_data,episode-kinematics_concrete_qwen35_4b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_4b_10runs-06:latest,2026-05-05T12:59:08+00:00
episode_data,episode-kinematics_concrete_qwen35_4b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_4b_10runs-07:latest,2026-05-05T12:59:31+00:00
episode_data,episode-kinematics_concrete_qwen35_4b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_4b_10runs-08:latest,2026-05-05T13:00:09+00:00
episode_data,episode-kinematics_concrete_qwen35_4b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_4b_10runs-09:latest,2026-05-05T13:00:34+00:00
episode_data,episode-kinematics_concrete_qwen35_9b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_9b_10runs-00:latest,2026-05-05T13:03:01+00:00
episode_data,episode-kinematics_concrete_qwen35_9b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_9b_10runs-01:latest,2026-05-05T13:03:43+00:00
episode_data,episode-kinematics_concrete_qwen35_9b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_9b_10runs-02:latest,2026-05-05T13:04:08+00:00
episode_data,episode-kinematics_concrete_qwen35_9b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_9b_10runs-03:latest,2026-05-05T13:04:41+00:00
episode_data,episode-kinematics_concrete_qwen35_9b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_9b_10runs-04:latest,2026-05-05T13:05:24+00:00
episode_data,episode-kinematics_concrete_qwen35_9b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_9b_10runs-05:latest,2026-05-05T13:05:52+00:00
episode_data,episode-kinematics_concrete_qwen35_9b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_9b_10runs-06:latest,2026-05-05T13:06:58+00:00
episode_data,episode-kinematics_concrete_qwen35_9b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_9b_10runs-07:latest,2026-05-05T13:07:37+00:00
episode_data,episode-kinematics_concrete_qwen35_9b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_9b_10runs-08:latest,2026-05-05T13:08:20+00:00
episode_data,episode-kinematics_concrete_qwen35_9b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_concrete_qwen35_9b_10runs-09:latest,2026-05-05T13:08:52+00:00
episode_data,episode-mass_concrete_gemma3_4b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-mass_concrete_gemma3_4b_10runs-00:latest,2026-05-05T15:22:54+00:00
