episode_id,source,modality,prompt_condition,condition,model,hmm_group_true,hmm_group_scored_by,length,mean_loglik_per_step
model_019,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__student,9,-2.1906647888948334
model_019,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__normal,9,-2.550086702479531
model_019,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__student,9,-1.745506952823919
model_019,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__normal,9,-2.3410914204171145
model_019,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__student,9,-1.7775122278096933
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,human,5,-2.163275914965509
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__normal,5,-1.2555298021378372
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__student,5,-1.1598819672088472
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__normal,5,-2.996972729255764
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__student,5,-2.1920042915938613
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__normal,5,-1.572693028980707
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__student,5,-1.5491958750424448
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__normal,5,-4.0639667057082765
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__student,5,-1.797293042602729
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__normal,5,-1.4401232972764373
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__student,5,-3.6686665892103583
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__normal,5,-1.6448284733890084
model_020,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__student,5,-3.901295528187154
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,human,5,-2.6446853989846364
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__normal,5,-4.251953232834389
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__student,5,-1.4488516256370958
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__normal,5,-3.700517770370916
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__student,5,-4.1760167503877295
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__normal,5,-2.160979705526146
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__student,5,-3.9579232065165515
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__normal,5,-6.72057584684435
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__student,5,-3.798726306832247
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__normal,5,-1.985842201390461
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__student,5,-3.794033236114177
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__normal,5,-4.574172166388933
model_021,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__student,5,-1.5459242011493686
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,human,8,-2.6680679732155066
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__normal,8,-4.913027544163393
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__student,8,-1.746882579687554
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__normal,8,-5.027893170848814
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__student,8,-4.7954604283777655
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__normal,8,-4.650036423117997
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__student,8,-3.483189922958553
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__normal,8,-4.051079700208967
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__student,8,-2.4448747980010213
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__normal,8,-4.761757733350743
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__student,8,-3.626670785786991
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__normal,8,-2.190204688109654
model_022,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__student,8,-3.706820132064825
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,human,3,-2.2695759212678306
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__normal,3,-6.045735241973788
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__student,3,-2.607992306454427
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__normal,3,-5.901353411233941
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__student,3,-5.463294977239072
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__normal,3,-1.5203582691046786
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__student,3,-1.296490644471156
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__normal,3,-1.850267493537423
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__student,3,-1.4615285570918306
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__normal,3,-5.223999736418325
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__student,3,-5.487387657218818
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__normal,3,-2.1446768164909886
model_023,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__student,3,-5.927107536448467
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,human,10,-2.1644829392774714
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__normal,10,-3.5050657507665015
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__student,10,-3.450603775992488
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__normal,10,-1.9276920911662472
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__student,10,-1.4226664618812088
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__normal,10,-2.666242349529573
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__student,10,-1.505205294569335
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__normal,10,-2.2199329961096614
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__student,10,-1.344092121746725
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__normal,10,-4.795169937519226
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__student,10,-1.4857885737277639
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__normal,10,-2.8918397858680924
model_024,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__student,10,-2.9174785744747576
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,human,2,-2.7942118046515443
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__normal,2,-5.839144549903507
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__student,2,-1.868833630290795
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__normal,2,-2.1354483238645896
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__student,2,-0.8450164062692666
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__normal,2,-1.8316910164779785
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__student,2,-1.0256279851579666
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__normal,2,-1.307955600655506
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__student,2,-1.1526525458541361
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__normal,2,-4.995802696103646
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__student,2,-6.813824330422532
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__normal,2,-6.02438314436195
model_025,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__student,2,-6.982492623444016
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,human,4,-2.098315905340607
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__normal,4,-3.2069250975368853
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__student,4,-5.396828738680064
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__normal,4,-4.967817045106169
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__student,4,-5.591122462952591
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__normal,4,-2.691190441904771
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__student,4,-1.5274207187395248
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__normal,4,-5.703643771700567
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__student,4,-5.48874449082783
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__normal,4,-5.536178194427768
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__student,4,-4.893834875363851
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__normal,4,-5.808061850552531
model_026,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__student,4,-2.562642355102776
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,human,5,-1.6099408876989443
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__normal,5,-0.7896255191998889
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__student,5,-1.2911465044952708
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__normal,5,-0.7480816580847776
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__student,5,-1.417961873985181
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__normal,5,-1.1684721679568135
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__student,5,-1.4352268939043502
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__normal,5,-0.7587478309086775
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__student,5,-1.342562100039644
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__normal,5,-1.3379959695773977
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__student,5,-4.14224284157042
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__normal,5,-2.920271897400664
model_027,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__student,5,-4.382701558383031
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,human,7,-2.1613769371266676
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__normal,7,-4.556596880453926
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__student,7,-1.2098306971161328
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__normal,7,-4.355807603174102
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__student,7,-2.2945475213257533
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__normal,7,-1.9048494812255097
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__student,7,-1.8713058993617986
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__normal,7,-5.24781191942589
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__student,7,-2.3151638690823693
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__normal,7,-2.1421924870851976
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__student,7,-1.8570938230230691
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__normal,7,-1.970929894870859
model_028,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__student,7,-3.2994000094706015
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,human,7,-1.8548106027265125
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__normal,7,-3.238142689795057
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__student,7,-1.640829856015987
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__normal,7,-3.5280762281796183
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__student,7,-3.4972667478734323
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__normal,7,-3.603558959336219
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__student,7,-3.6782105627928976
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__normal,7,-3.815378915718409
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__student,7,-2.141480694409091
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__normal,7,-4.180950952580632
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__student,7,-3.62588117771477
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__normal,7,-3.2618727505579637
model_029,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__student,7,-1.7325342550214418
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,human,6,-3.1421631449321272
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__normal,6,-3.6452687624077176
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__student,6,-1.3335054265544584
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__normal,6,-4.467373754909564
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__student,6,-3.618334999897167
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__normal,6,-3.4603990707215666
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__student,6,-3.6871974210789245
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__normal,6,-4.044514275004934
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__student,6,-3.703692105632887
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__normal,6,-5.614919885760383
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__student,6,-3.793630949449551
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__normal,6,-3.964990721344573
model_030,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__student,6,-1.7623347423815687
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,human,7,-2.1694845513312493
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__normal,7,-3.187404820070971
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__chart__student,7,-1.110497778804141
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__normal,7,-3.4338678341922884
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_3b__simulation__student,7,-2.3949680543058416
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__normal,7,-1.6272081330951058
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__chart__student,7,-1.7826570778532924
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__normal,7,-5.325409628250541
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen25_vl_7b__simulation__student,7,-2.3851336213233485
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__normal,7,-3.127071531697099
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_4b__text__student,7,-1.7331464403302945
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__normal,7,-2.0220527642453647
model_031,model,chart,student,chart_student,qwen25_vl_3b,qwen25_vl_3b__chart__student,qwen35_9b__text__student,7,-1.628582011680339
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,human,3,-2.438516396142674
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__normal,3,-3.0486987056930306
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__student,3,-6.564022463420618
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__normal,3,-5.5288949459614365
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__student,3,-5.75020862177723
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__normal,3,-2.4306256183737123
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__student,3,-1.483816574432855
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__normal,3,-2.808095726764659
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__student,3,-5.426679023434129
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__normal,3,-5.530033961683213
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__student,3,-6.133670177230531
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__normal,3,-5.934260192980449
model_032,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__student,3,-2.04962892002848
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,human,5,-2.045368848813565
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__normal,5,-3.59664713485465
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__student,5,-1.9549081856117057
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__normal,5,-1.4460253420820819
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__student,5,-1.2109945316220672
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__normal,5,-1.5769576252611073
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__student,5,-1.340154891875333
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__normal,5,-1.8296288865206194
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__student,5,-1.4120570544110873
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__normal,5,-1.0006824651309563
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__student,5,-3.576380817844155
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__normal,5,-1.5430247596441866
model_033,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__student,5,-3.8607290173302453
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,human,6,-1.592441068265518
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__normal,6,-5.926986914274135
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__student,6,-3.7988780961945063
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__normal,6,-6.792560963617824
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__simulation__student,6,-3.4935257896030962
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__normal,6,-1.5733580344024658
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__chart__student,6,-1.516778875665504
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__normal,6,-1.5949149139508307
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_7b__simulation__student,6,-3.97488877211255
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__normal,6,-5.5310288456834185
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_4b__text__student,6,-4.095158059614222
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__normal,6,-4.0359738590182355
model_034,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen35_9b__text__student,6,-2.077717216474313
model_035,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,human,3,-2.1387391992699394
model_035,model,chart,student,chart_student,qwen25_vl_7b,qwen25_vl_7b__chart__student,qwen25_vl_3b__chart__normal,3,-0.991498731694256
